id,fname,SMILES,first_triplet,first_singlet,dipole_moment
2420,electronic_prop_molecule_1322.dat,COc1cc(-c2nc3c(-c4sc5c(F)csc5c4F)c(SC)c(OC)c(-c4c(F)c5sc(-c6cc7c([se]6)-c6oc(-c8sc9c(F)c(-c%10c(SC)c(OC)c(-c%11c(F)c%12sc(-c%13cc%14c([se]%13)-c%13occc%13[SiH2]%14)c(F)c%12n%11C)c%11nc(-c%12cc(C)cc(F)c%12)c(-c%12cc(OC)c(F)c(SC)c%12)nc%10%11)sc9c8F)cc6[SiH2]7)c(F)c5n4C)c3nc2-c2cc(C)cc(F)c2)cc(SC)c1F,2.212,2.554,6.51903
2421,electronic_prop_molecule_1444.dat,COc1coc2cc(-c3c(SC)cc(-c4oc5cc(-c6cc(SC)c(-c7c(F)cc(-c8oc9cc(-c%10c(SC)cc(-c%11oc%12cc(-c%13cc(SC)c(-c%14c(F)ccn%14C)s%13)oc%12c%11SC)c%11nc(SC)cnc%10%11)oc9c8OC)n7C)s6)oc5c4SC)c4nc(SC)cnc34)oc12,2.23,2.447,5.55853
2422,electronic_prop_molecule_3253.dat,CSc1csc2c(C)c3c(SC)c(-c4nccc5nsnc45)sc3c(C)c12,2.195,2.745,0.74813
2423,electronic_prop_molecule_3904.dat,COc1c2cc(-c3sc(-c4ncc(-c5scc(F)c5F)c5nsnc45)c(F)c3F)oc2c(OC)c2ccoc12,2.108,2.603,2.99434
2424,electronic_prop_molecule_1875.dat,COc1cc(-c2nc3c(-c4sc5c(F)csc5c4F)c(SC)c(OC)c(-c4c(F)c5sc(-c6ccc(-c7cc(SC)co7)s6)c(F)c5n4C)c3nc2-c2cc(C)cc(F)c2)cc(SC)c1F,2.569,2.904,3.30622
2425,electronic_prop_molecule_4919.dat,Cn1cc(F)c2cc3c(cc21)c(F)c(-c1ncc(-c2c(F)c4cc5c(cc4n2C)c(F)c(-c2nccc4nonc24)n5C)c2nonc12)n3C,1.962,2.433,4.08324
2426,electronic_prop_molecule_1861.dat,COc1ccc2c(c1)C(=O)c1c(-c3cc(OC)c(-c4oc(-c5cccn5C)cc4C)s3)oc(-c3cc(F)co3)c1C2=O,1.944,2.528,3.57089
2427,electronic_prop_molecule_3910.dat,COc1coc2c(OC)c3c(OC)c(-c4sc(-c5ncc(-c6scc(F)c6F)c6nsnc56)c(F)c4F)oc3c(OC)c12,1.868,2.392,4.83241
2428,electronic_prop_molecule_3938.dat,COc1c2oc(-c3sc(-c4ncc(-c5scc(C)c5C)c5nsnc45)c(C)c3C)c(F)c2c(OC)c2occ(F)c12,2.024,2.501,1.32978
2429,electronic_prop_molecule_596.dat,COc1sc(-c2c3cc(-c4c(C)cc(-c5sc6c(-c7cc(C)c(OC)s7)c7cc(-c8c(C)ccc9nn(C)nc89)sc7c(-c7ccc(F)s7)c6c5SC)c5nn(C)nc45)sc3c(-c3ccc(F)s3)c3c(SC)csc23)cc1C,2.439,2.798,6.91244
2430,electronic_prop_molecule_3086.dat,CSc1cc(-c2c(SC)c3c(c(F)cn3C)n2C)c2nn(C)nc2c1-c1c(F)c2c(c(C)c(-c3oc4c(C)c5ccoc5cc4c3SC)n2C)n1C,2.895,3.204,2.18948
2431,electronic_prop_molecule_4931.dat,CSc1coc2c(-c3cc(F)c(F)c(F)c3)c3c(SC)c(-c4ncc(-c5oc6c(-c7cc(F)c(F)c(F)c7)c7c(SC)c(-c8nccc9nonc89)oc7c(-c7cc(F)c(F)c(F)c7)c6c5SC)c5nonc45)oc3c(-c3cc(F)c(F)c(F)c3)c12,1.9,2.371,5.36197
2432,electronic_prop_molecule_2398.dat,COc1cc(-c2nc3c(-c4sc5c(F)csc5c4F)c(SC)c(OC)c(-c4c(F)c5sc(-c6oc(-c7cccs7)cc6C)c(F)c5n4C)c3nc2-c2cc(C)cc(F)c2)cc(SC)c1F,2.727,3.067,6.40838
2433,electronic_prop_molecule_1691.dat,COc1cc(-c2ccc(-c3sc(-c4c(SC)c(OC)c(-c5cccn5C)c5nc(-c6ccc(F)c(C)c6)c(-c6cc(F)c(OC)c(OC)c6)nc45)cc3C)o2)n(C)c1,2.47,2.771,4.30039
2434,electronic_prop_molecule_1849.dat,COc1cc(-c2sccc2C)sc1-c1c(C)c(SC)c(-c2c(C)cc(-c3occ(SC)c3F)c3nsnc23)n1C,2.604,2.978,3.78709
2435,electronic_prop_molecule_1685.dat,COc1c(-c2sc3c(OC)c4c(C)cn(C)c4c(OC)c3c2C)oc(-c2c(F)cc(-c3scc(F)c3SC)c3nn(C)nc23)c1OC,2.326,2.776,4.58083
2436,electronic_prop_molecule_4925.dat,Cc1cc(-c2c3sc(-c4ncc(-c5sc6c(-c7cc(C)c(C)c(C)c7)c7c(C)c(-c8nccc9nonc89)sc7c(-c7cc(C)c(C)c(C)c7)c6c5C)c5nonc45)c(C)c3c(-c3cc(C)c(C)c(C)c3)c3scc(C)c23)cc(C)c1C,2.011,2.48,4.36103
2437,electronic_prop_molecule_582.dat,CSc1ccc(-c2c3c(SC)c(-c4c(SC)c(SC)c(-c5c(C)c6c(-c7cc(F)c(C)s7)c7scc(SC)c7c(-c7ccc(SC)s7)c6n5C)c5nonc45)sc3c(-c3cc(F)c(C)s3)c3c(C)c(-c4c(SC)c(SC)cc5nonc45)n(C)c23)s1,2.412,2.72,5.41872
2438,electronic_prop_molecule_1108.dat,COc1c(F)c(-c2c(F)c(SC)c(-c3occ(SC)c3F)c3nc(-c4ccc(SC)cc4)c(-c4ccc(F)c(SC)c4)nc23)n(C)c1-c1cc2[nH]c3cc(-c4oc(-c5c(SC)c(F)c(-c6c(F)c(OC)c(-c7cc8[nH]c9cc[se]c9c8o7)n6C)c6nc(-c7ccc(F)c(SC)c7)c(-c7ccc(SC)cc7)nc56)c(F)c4SC)[se]c3c2o1,2.332,2.551,5.33421
2439,electronic_prop_molecule_4070.dat,CSc1cn(C)c2c(F)c3c(SC)c(-c4ccc(-c5ncc(-c6ccco6)c6c5[N]O[N]6)o4)n(C)c3c(F)c12,1.937,2.551,1.10868
2440,electronic_prop_molecule_2401.dat,COc1c(F)csc1-c1c(SC)c(F)c(-c2oc(-c3c(F)c4c(-c5cc(C)c(C)s5)c5occ(C)c5c(-c5cc(SC)c(SC)n5C)c4n3C)cc2F)c2nonc12,2.416,2.869,2.48946
2441,electronic_prop_molecule_2367.dat,COc1ccc(-c2nc3c(-c4oc(-c5cccs5)cc4C)c(OC)c(SC)cc3nc2-c2cc(F)c(SC)c(F)c2)cc1SC,3.116,3.512,2.18668
2442,electronic_prop_molecule_4716.dat,CSc1csc(-c2cnc(-c3sc(-c4c(C)c5c(SC)c6c(c(C)cn6C)c(SC)c5n4C)c(SC)c3SC)c3nsnc23)c1SC,2.106,2.483,4.47753
2443,electronic_prop_molecule_3079.dat,COc1cnc2c(-c3sc4c(-c5cc(C)c(SC)c(SC)c5)c5c(OC)csc5c(-c5cc(SC)c(F)c(SC)c5)c4c3OC)c(C)c(SC)cc2n1,3.267,3.658,3.24101
2444,electronic_prop_molecule_2373.dat,CSc1coc2c1oc1cc(-c3c(C)cc(-c4oc5c(oc6cc(-c7c(C)ccc8nn(C)nc78)n(C)c65)c4SC)c4nn(C)nc34)n(C)c12,2.549,3.023,6.85114
2445,electronic_prop_molecule_4702.dat,CSc1csc(-c2cnc(-c3sc(-c4sc5cc6c(SC)csc6cc5c4SC)c(SC)c3SC)c3nsnc23)c1SC,2.084,2.491,3.07004
2446,electronic_prop_molecule_4064.dat,Cn1cc(F)c2c(F)c3c(c(F)c(-c4ccc(-c5ncc(-c6ccco6)c6c5[N]O[N]6)o4)n3C)c(F)c21,1.903,2.523,1.35838
2447,electronic_prop_molecule_2415.dat,COc1cc(-c2c3scc(SC)c3c(-c3ccc(C)c(C)c3)c3c2c(OC)c(-c2c(C)ccc4nn(C)nc24)n3C)cc(F)c1SC,3.158,3.566,3.62093
2448,electronic_prop_molecule_3723.dat,CSc1coc2c(F)c3c(SC)c(-c4c(F)c(F)c(-c5ncc(-c6c(F)c(F)cn6C)c6nn(C)nc56)n4C)oc3c(F)c12,2.731,3.185,5.10455
2449,electronic_prop_molecule_1134.dat,COc1cc2c(cc1SC)C(=O)c1c(-c3cc(F)c(-c4oc(-c5cccn5C)cc4C)o3)[se]c(-c3cc(F)c[se]3)c1C2=O,2.089,2.554,1.84265
2450,electronic_prop_molecule_1652.dat,COc1cc(-c2nc3c(-c4cc5c(s4)c(F)c(-c4cc(SC)c(-c6cccs6)s4)n5C)c(OC)c(OC)c(-c4sc5c(C)csc5c4OC)c3nc2-c2cc(F)c(C)c(F)c2)cc(OC)c1C,2.293,2.604,4.51856
2451,electronic_prop_molecule_233.dat,COc1nc2c(-c3oc(-c4oc(-c5ccc(-c6oc(-c7c(OC)c(C)c(-c8oc(-c9oc(-c%10cccn%10C)cc9C)c(F)c8C)c8nc(OC)c(C)nc78)c(SC)c6C)n5C)cc4C)c(F)c3C)c(C)c(OC)c(-c3occ(C)c3SC)c2nc1C,2.788,3.033,8.60183
2452,electronic_prop_molecule_3045.dat,COc1nc2c(-c3sc(-c4cc5cc6occ(SC)c6c(C)c5n4C)c(C)c3SC)cc(C)c(-c3cccs3)c2nc1C,2.824,3.171,2.16206
2453,electronic_prop_molecule_3051.dat,COc1ccn(C)c1-c1c(OC)cc(-c2cc3c(s2)c(SC)c(-c2c(C)c(OC)c(-c4c(SC)c5c(c(SC)cn5C)n4C)c4ncc(F)nc24)n3C)n1C,2.864,3.075,5.62328
2454,electronic_prop_molecule_227.dat,COc1cc(-c2c(SC)ccn2C)oc1-c1c(SC)c(SC)cc2nc(F)c(SC)nc12,2.742,3.116,1.7469
2455,electronic_prop_molecule_1646.dat,COc1c(-c2c(C)c(SC)c(-c3oc4c(C)c(-c5oc6c(OC)c7c(C)coc7c(F)c6c5F)n(C)c4c3C)c3nsnc23)oc2c(F)coc12,2.26,2.631,2.34706
2456,electronic_prop_molecule_1120.dat,COc1cc2c(cc1C)C(=O)c1c(-c3cc(F)c(-c4cc5c(-c6cc(C)c(OC)s6)c6scc(SC)c6c(-c6ccc(F)s6)c5s4)s3)[se]c(-c3cc(F)c[se]3)c1C2=O,2.205,2.621,5.65019
2457,electronic_prop_molecule_3737.dat,CSc1csc2cc3c(SC)c(-c4c(F)c(F)c(-c5ncc(-c6c(F)c(F)cn6C)c6nn(C)nc56)n4C)sc3cc12,2.768,3.233,4.63388
2458,electronic_prop_molecule_541.dat,CSc1cc(-c2oc3c(SC)cn(C)c3c2C)c2nc(F)c(C)nc2c1-c1cc2sc(-c3c(SC)c4c(SC)c5sc(-c6c(SC)c7oc(-c8cc(SC)c(-c9cc%10sc(-c%11c(SC)c%12c(SC)c%13scc(F)c%13cc%12n%11C)c(SC)c%10o9)c9nc(C)c(F)nc89)c(C)c7n6C)c(F)c5cc4n3C)c(SC)c2o1,2.55,2.79,11.85845
2459,electronic_prop_molecule_4058.dat,CSc1cn(C)c2c(C)c3c(SC)c(-c4ccc(-c5ncc(-c6ccco6)c6c5[N]O[N]6)o4)n(C)c3c(C)c12,1.858,2.458,2.95036
2460,electronic_prop_molecule_2429.dat,COc1cc(-c2c3scc(SC)c3c(-c3ccc(C)c(C)c3)c3c2c(OC)c(-c2oc4c(SC)c(-c5c(F)c(C)c(-c6c(SC)c7c(c(SC)cn7C)n6C)c6nn(C)nc56)sc4c2C)n3C)cc(F)c1SC,2.977,3.294,3.68173
2461,electronic_prop_molecule_3870.dat,COc1csc2c(C)c3c(OC)c(-c4sc(-c5ncc(-c6scc(F)c6F)c6nsnc56)c(F)c4F)sc3c(C)c12,2.033,2.538,3.0442
2462,electronic_prop_molecule_1901.dat,COc1ccc(-c2c3ccn(C)c3c(-c3cc(F)c(OC)c(F)c3)c3c(SC)c(-c4c(F)c(OC)cc5nc(SC)cnc45)sc23)cc1C,3.358,3.758,3.3205
2463,electronic_prop_molecule_4879.dat,Cc1csc2c(-c3ccccc3)c3c(C)c(-c4ncc(-c5sc6c(-c7ccccc7)c7c(C)c(-c8nccc9nsnc89)sc7c(-c7ccccc7)c6c5C)c5nsnc45)sc3c(-c3ccccc3)c12,2.12,2.54,1.35643
2464,electronic_prop_molecule_1915.dat,CSc1ccc(-c2c3c(SC)csc3c(-c3cc(F)c(C)s3)c3c(C)c(-c4c(SC)c(SC)cc5nc(F)c(SC)nc45)n(C)c23)s1,3.042,3.322,2.64885
2465,electronic_prop_molecule_3864.dat,Cc1c2cc(-c3sc(-c4ncc(-c5scc(F)c5F)c5nsnc45)c(F)c3F)sc2c(C)c2ccsc12,2.031,2.538,1.20555
2466,electronic_prop_molecule_3694.dat,CSc1cn(C)c2c(F)c3c(SC)c(-c4sc(-c5ncc(-c6scc(C)c6C)c6nsnc56)c(C)c4C)n(C)c3c(F)c12,2.239,2.704,4.22871
2467,electronic_prop_molecule_4845.dat,c1cc2nsnc2c(-c2cc3c(o2)-c2oc(-c4cnc(-c5cc6c(o5)-c5occc5[SiH2]6)c5nsnc45)cc2[SiH2]3)n1,1.747,2.175,3.18287
2468,electronic_prop_molecule_384.dat,COc1cc(-c2c(SC)cc(-c3c(OC)c(OC)c(-c4oc(-c5c(SC)ccn5C)cc4OC)c4nonc34)n2C)oc1-c1c(OC)c(OC)cc2nonc12,2.439,2.806,4.69323
2469,electronic_prop_molecule_1929.dat,COc1cc(-c2c(C)c3sc(-c4c(OC)c(C)c(-c5c(C)c6occ(OC)c6n5C)c5nc(SC)cnc45)cc3n2C)oc1-c1sccc1SC,2.329,2.667,7.58917
2470,electronic_prop_molecule_4851.dat,Cc1c2oc(-c3ncc(-c4oc5c(C)c6c(F)c(-c7nccc8nsnc78)oc6c(C)c5c4F)c4nsnc34)c(F)c2c(C)c2occ(F)c12,2.115,2.569,0.85155
2471,electronic_prop_molecule_390.dat,COc1cc(-c2sc(-c3c(SC)c(C)c(-c4sc(-c5sccc5C)cc4OC)c4nc(-c5ccccc5)c(-c5ccc(F)c(F)c5)nc34)cc2C)sc1-c1c(C)c(SC)cc2nc(-c3ccc(F)c(F)c3)c(-c3ccccc3)nc12,2.442,2.666,6.20943
2472,electronic_prop_molecule_4689.dat,CSc1csc(-c2cnc(-c3sc(-c4sc5cc6c(C)csc6cc5c4C)c(SC)c3SC)c3nsnc23)c1SC,2.162,2.552,1.52857
2473,electronic_prop_molecule_3680.dat,COc1cn(C)c2cc3c(OC)c(-c4oc(-c5ncc(-c6occ(C)c6C)c6nonc56)c(C)c4C)n(C)c3cc12,1.788,2.402,3.71248
2474,electronic_prop_molecule_3858.dat,COc1ccsc1-c1sc(-c2sc(-c3ncc(-c4scc(F)c4F)c4nsnc34)c(F)c2F)cc1OC,1.825,2.324,2.2992
2475,electronic_prop_molecule_2575.dat,CSc1coc2c1oc1cc(-c3c(F)ccc4nc(C)cnc34)n(C)c12,2.935,3.301,3.67368
2476,electronic_prop_molecule_4104.dat,Fc1coc2c(F)c3c(F)c(-c4ccc(-c5ncc(-c6cccs6)c6nsnc56)s4)oc3c(F)c12,1.994,2.496,2.30392
2477,electronic_prop_molecule_4662.dat,COc1csc2c(C)c3c(OC)c(-c4sc(-c5ncc(-c6scc(SC)c6SC)c6nsnc56)c(SC)c4SC)sc3c(C)c12,2.202,2.635,3.37457
2478,electronic_prop_molecule_2213.dat,Cc1cnc2c(-c3cc4[nH]c5cc(-c6cc(F)c(-c7cc8[nH]c9cc[se]c9c8o7)c7ncc(C)nc67)[se]c5c4o3)c(F)ccc2n1,2.039,2.406,5.78526
2479,electronic_prop_molecule_3119.dat,Cn1nc2ccnc(-c3sc4c(F)c5c(F)csc5c(F)c4c3F)c2n1,2.772,3.385,3.20553
2480,electronic_prop_molecule_4676.dat,CSc1csc(-c2cnc(-c3sc(-c4cc5c(F)c6occc6c(F)c5o4)c(SC)c3SC)c3nsnc23)c1SC,2.273,2.708,1.78836
2481,electronic_prop_molecule_2207.dat,COc1coc2cc(-c3c(SC)cc(-c4oc5cc(-c6c(SC)c7c(SC)c8scc(F)c8cc7n6C)oc5c4SC)c4nc(SC)cnc34)oc12,2.366,2.71,2.51334
2482,electronic_prop_molecule_2561.dat,CSc1cc(-c2sc(-c3c(F)cc(-c4c(SC)c(F)c(-c5cc(F)c(-c6sc(-c7sc(-c8c(F)cc(-c9c(SC)c(F)cn9C)c9nonc89)c(C)c7SC)cc6SC)n5C)n4C)c4nonc34)c(C)c2SC)sc1-c1c(F)ccn1C,2.354,2.687,6.63283
2483,electronic_prop_molecule_4110.dat,CSc1c2sc(-c3sc(-c4ncc(-c5scc(F)c5F)c5nsnc45)c(F)c3F)c(F)c2c(SC)c2scc(F)c12,2.095,2.598,2.34758
2484,electronic_prop_molecule_409.dat,COc1cn(C)c2c(SC)c(-c3c(F)cc(-c4oc5c(F)c(-c6sc7c(oc8c(F)c(-c9c(OC)c%10c(c(SC)c(-c%11c(F)cc(-c%12oc%13c(F)c(-c%14sc%15c(oc%16c(F)coc%16%15)c%14SC)n(C)c%13c%12SC)c%12nn(C)nc%11%12)n%10C)n9C)oc87)c6SC)n(C)c5c4SC)c4nn(C)nc34)n(C)c12,2.563,2.841,6.68891
2485,electronic_prop_molecule_1068.dat,COc1c(C)c(-c2c(C)c(SC)c(-c3scc(SC)c3F)c3nc(F)c(C)nc23)n(C)c1-c1sc(-c2c(SC)ccn2C)cc1C,3.208,3.409,5.26782
2486,electronic_prop_molecule_2549.dat,COc1c(F)c(-c2c(F)c(SC)c(-c3oc(-c4oc5c(oc6c(SC)c(-c7c(OC)c(F)c(-c8c(F)c(SC)c(-c9occ(SC)c9F)c9nc(-c%10ccc(SC)cc%10)c(-c%10ccc(F)c(SC)c%10)nc89)n7C)sc65)c4F)c(SC)c3F)c3nc(-c4ccc(SC)cc4)c(-c4ccc(F)c(SC)c4)nc23)n(C)c1-c1sc2c(oc3c(F)coc32)c1SC,2.49,2.715,10.28351
2487,electronic_prop_molecule_4138.dat,CSc1cn(C)c2c(C)c3c(SC)c(-c4ccc(-c5ncc(-c6cccn6C)c6nn(C)nc56)n4C)n(C)c3c(C)c12,2.646,3.178,3.31658
2488,electronic_prop_molecule_3657.dat,CSc1csc2c(SC)c3c(SC)c(-c4sc(-c5ncc(-c6scc(C)c6C)c6nsnc56)c(C)c4C)sc3c(SC)c12,2.117,2.609,2.07357
2489,electronic_prop_molecule_421.dat,COc1c(C)c(-c2c(C)c(SC)c(-c3sc(-c4sc5c(SC)c6c(SC)c(-c7c(OC)c(C)c(-c8c(C)c(SC)c(-c9scc(SC)c9F)c9nc(F)c(C)nc89)n7C)n(C)c6cc5c4F)c(SC)c3F)c3nc(F)c(C)nc23)n(C)c1-c1c(SC)c2c(SC)c3scc(F)c3cc2n1C,2.736,3.116,5.34793
2490,electronic_prop_molecule_1726.dat,COc1ccc2nc(OC)c(SC)nc2c1-c1oc2c(OC)c3c(C)coc3c(F)c2c1F,3.169,3.637,3.82356
2491,electronic_prop_molecule_3131.dat,CSc1c2sc(-c3nccc4nn(C)nc34)c(F)c2c(SC)c2scc(F)c12,2.782,3.304,3.39312
2492,electronic_prop_molecule_347.dat,COc1ccc(-c2nc3c(-c4ccc(-c5cc(SC)c(-c6c(SC)c(OC)c(-c7ccc(-c8cc(SC)cn8C)s7)c7nc(-c8ccc(OC)c(SC)c8)c(-c8cc(F)c(SC)c(F)c8)nc67)n5C)s4)c(OC)c(SC)cc3nc2-c2cc(F)c(SC)c(F)c2)cc1SC,2.451,2.681,2.9824
2493,electronic_prop_molecule_4886.dat,Fc1cc(-c2c3cc(-c4ncc(-c5cc6c(-c7cc(F)c(F)c(F)c7)c7oc(-c8nccc9nsnc89)cc7c(-c7cc(F)c(F)c(F)c7)c6o5)c5nsnc45)oc3c(-c3cc(F)c(F)c(F)c3)c3ccoc23)cc(F)c1F,2.083,2.484,0.69772
2494,electronic_prop_molecule_353.dat,COc1cc(-c2c(SC)ccn2C)oc1-c1oc2c(SC)c(-c3c(F)c(C)c(-c4c(SC)c5c(c(SC)cn5C)n4C)c4nn(C)nc34)sc2c1C,2.579,2.942,4.58816
2495,electronic_prop_molecule_3125.dat,COc1c2c(F)c(-c3nccc4nn(C)nc34)n(C)c2c(OC)c2c(F)cn(C)c12,2.468,2.982,4.18544
2496,electronic_prop_molecule_4892.dat,CSc1cc(-c2c3cc(-c4ncc(-c5cc6c(-c7cc(SC)c(SC)c(SC)c7)c7sc(-c8nccc9nonc89)cc7c(-c7cc(SC)c(SC)c(SC)c7)c6s5)c5nonc45)sc3c(-c3cc(SC)c(SC)c(SC)c3)c3ccsc23)cc(SC)c1SC,1.975,2.411,2.96317
2497,electronic_prop_molecule_1732.dat,CSc1coc(-c2cc(C)c(C3=NCC(c4c(F)c5c(-c6cc(C)c(C)s6)c6occ(C)c6c(-c6cc(SC)c(SC)n6C)c5n4C)=C(C)C3SC)c3nsnc23)c1F,2.662,3.216,1.6971
2498,electronic_prop_molecule_435.dat,COc1ccc(-c2c3ccn(C)c3c(-c3cc(F)c(OC)c(F)c3)c3c(SC)c(-c4sc(-c5c(OC)c(F)c(-c6oc(-c7cc8c(-c9ccc(OC)c(C)c9)c9sc(-c%10sc(-c%11c(OC)c(F)c(-c%12occ(F)c%12SC)c%12nc(OC)c(C)nc%11%12)c(SC)c%10F)c(SC)c9c(-c9cc(F)c(OC)c(F)c9)c8n7C)c(F)c6SC)c6nc(OC)c(C)nc56)c(SC)c4F)sc23)cc1C,2.532,2.867,4.19948
2499,electronic_prop_molecule_3643.dat,Cn1nc2c(-c3c(F)c(F)cn3C)cnc(-c3c(F)c(F)c(-c4cc(F)c(-c5sccc5F)s4)n3C)c2n1,2.55,3.002,3.39695
2500,electronic_prop_molecule_804.dat,COc1cc2c(cc1C)C(=O)c1c(-c3cc(F)c(-c4sc(-c5ccco5)cc4C)s3)[se]c(-c3cc(F)c[se]3)c1C2=O,2.277,2.721,3.38055
2501,electronic_prop_molecule_810.dat,COc1cc2c(cc1C)C(=O)c1c(-c3cc(F)c(-c4sc5c(C)cn(C)c5c4SC)s3)[se]c(-c3cc(F)c[se]3)c1C2=O,2.326,2.805,3.82655
2502,electronic_prop_molecule_2978.dat,COc1cc(-c2nc3c(-c4c(F)c5c(SC)c6scc(OC)c6cc5n4C)c(SC)c(C)cc3nc2-c2cc(C)c(F)c(F)c2)cc(SC)c1F,2.994,3.209,5.21099
2503,electronic_prop_molecule_186.dat,CSc1cc(-c2ccc(-c3sc(-c4oc(-c5cc(F)cs5)c5c4C(=O)c4csc(C)c4C5=O)cc3SC)s2)n(C)c1,2.156,2.648,3.56821
2504,electronic_prop_molecule_838.dat,COc1cc2nc(SC)cnc2c(-c2cc3[nH]c4cc[se]c4c3[se]2)c1F,2.665,3.176,4.00966
2505,electronic_prop_molecule_2788.dat,COc1ccc(-c2nc3c(-c4cc5c(o4)-c4[se]ccc4[SiH2]5)c(F)c(OC)cc3nc2-c2ccc(F)c(C)c2)cc1C,2.885,3.283,1.05712
2506,electronic_prop_molecule_3496.dat,c1cc2nsnc2c(-c2cc3c(o2)-c2occc2[SiH2]3)n1,2.223,2.874,2.04178
2507,electronic_prop_molecule_2950.dat,COc1c(F)cc(-c2nc3cc(C)c(C)c(-c4cc5c([se]4)-c4[se]ccc4[SiH2]5)c3nc2-c2cccc(F)c2)cc1SC,2.907,3.235,4.39292
2508,electronic_prop_molecule_1281.dat,COc1c(-c2sc(-c3c(F)cc(-c4c(SC)c(F)c(-c5oc6c(OC)c(-c7sc(-c8c(F)cc(-c9c(SC)c(F)cn9C)c9nonc89)c(C)c7SC)n(C)c6c5OC)n4C)c4nonc34)c(C)c2SC)n(C)c2c(OC)coc12,2.324,2.612,7.97663
2509,electronic_prop_molecule_1295.dat,COc1c(-c2c(C)c(F)c(-c3oc4c(F)csc4c3C)c3nsnc23)n(C)c2cc(-c3c(OC)c4sc(-c5sc6c(C)c(-c7c(F)c(C)c(-c8c(OC)c9sc(-c%10c(OC)c%11scc(C)c%11n%10C)cc9n8C)c8nsnc78)oc6c5F)c(C)c4n3C)sc12,2.224,2.471,9.40712
2510,electronic_prop_molecule_3482.dat,Cc1coc(-c2cnc(-c3oc(-c4oc5c(C)c6c(F)coc6c(C)c5c4F)c(C)c3C)c3nonc23)c1C,1.877,2.479,1.64164
2511,electronic_prop_molecule_2944.dat,COc1cc(-c2c3occ(SC)c3c(-c3cc(C)c(OC)c(SC)c3)c3c2c(C)c(-c2c(OC)c(F)cc4nc(-c5cc(F)c(F)c(F)c5)c(-c5ccc(C)c(SC)c5)nc24)n3C)cc(OC)c1F,2.933,3.185,5.29158
2512,electronic_prop_molecule_192.dat,CSc1c(-c2cc3oc4c(SC)coc4c3n2C)sc(-c2c(F)cc(-c3c(SC)c(F)cn3C)c3nonc23)c1C,2.465,2.907,6.27504
2513,electronic_prop_molecule_1518.dat,CSc1c[se]c(-c2sc(-c3cc(C)c(-c4cc5c([se]4)-c4occc4[SiH2]5)o3)c3c2C(=O)c2c(SC)oc(C)c2C3=O)c1,2.156,2.645,1.95374
2514,electronic_prop_molecule_2011.dat,COc1cc(-c2nc3c(-c4c(F)c5scc(SC)c5n4C)c(C)c(SC)c(-c4cc5c(s4)c(F)c(-c4cc6c([se]4)-c4sccc4[SiH2]6)n5C)c3nc2-c2cc(C)cc(C)c2)ccc1C,2.343,2.657,7.47812
2515,electronic_prop_molecule_4460.dat,COc1coc(-c2cnc(-c3oc(-c4c(SC)c5c(OC)c6c(c(SC)cn6C)c(OC)c5n4C)c(OC)c3OC)c3nonc23)c1OC,1.934,2.529,3.85384
2516,electronic_prop_molecule_179.dat,CSc1c[se]c(-c2sc(-c3cc(C)c(-c4cc(SC)c(-c5c(F)ccn5C)s4)o3)c3c2C(=O)c2c(SC)oc(C)c2C3=O)c1,2.269,2.756,2.96022
2517,electronic_prop_molecule_3469.dat,CSc1c2oc(-c3c(C)c(C)c(-c4ncc(-c5c(C)c(C)cn5C)c5nn(C)nc45)n3C)c(F)c2c(SC)c2occ(F)c12,2.765,3.171,4.50049
2518,electronic_prop_molecule_4306.dat,COc1csc(-c2cnc(-c3sc(-c4oc5c(F)c6c(F)coc6c(F)c5c4F)c(OC)c3OC)c3nsnc23)c1OC,2.252,2.671,6.06168
2519,electronic_prop_molecule_5018.dat,Cc1coc(-c2cnc(-c3oc(-c4cc(F)c(-c5sc(-c6oc(-c7cnc(-c8oc(-c9cc(F)c(-c%10sccc%10F)s9)c(C)c8C)c8nonc78)c(C)c6C)cc5F)s4)c(C)c3C)c3c2[N]O[N]3)c1C,1.746,2.11,1.48254
2520,electronic_prop_molecule_2777.dat,COc1cc(-c2ccc(-c3cc(F)c(-c4c(F)c(SC)c(-c5scc(F)c5OC)c5nonc45)o3)n2C)n(C)c1,2.195,2.728,5.76506
2521,electronic_prop_molecule_4312.dat,COc1coc(-c2cnc(-c3oc(-c4cc(C)c(-c5occc5C)o4)c(OC)c3OC)c3nonc23)c1OC,1.748,2.347,4.44477
2522,electronic_prop_molecule_38.dat,COc1ccc2nsnc2c1-c1sc2c(F)csc2c1F,2.625,3.215,3.58075
2523,electronic_prop_molecule_2763.dat,COc1cc(-c2nc3c(-c4cc5c(s4)c(F)c(-c4sc6c(OC)c7c(C)cn(C)c7c(OC)c6c4C)n5C)c(OC)c(OC)c(-c4sc5c(C)csc5c4OC)c3nc2-c2cc(F)c(C)c(F)c2)cc(OC)c1C,2.375,2.723,6.10963
2524,electronic_prop_molecule_2005.dat,COc1cc(-c2nc3c(-c4cc5c(s4)c(F)c(-c4cc6c([se]4)-c4occc4[SiH2]6)n5C)c(OC)c(OC)c(-c4sc5c(C)csc5c4OC)c3nc2-c2cc(F)c(C)c(F)c2)cc(OC)c1C,2.144,2.47,6.8058
